id,state,cwa,name,lon,lat,poi_dist_mi,method,polygons,vertices
NEZ204,NE,LBF,"Eastern Panhandle/Crescent Lake NWR",-102.09092,42.50321,34.14,poi,1,206
NEZ206,NE,LBF,"Sandhills/Valentine NWR/Nebraska National Forest",-100.74071,42.09596,35.26,poi,1,126
NEZ208,NE,LBF,"Niobrara Valley/Fort Niobrara NWR/Samuel R McKelvie National Forest",-99.80586,42.72777,18.66,poi,1,138
NEZ209,NE,LBF,"Loup Rivers Basin",-98.76734,42.1177,24.07,poi,1,170
NEZ210,NE,LBF,"Frenchman Basin",-101.62089,40.67656,22.54,poi,1,97
NEZ219,NE,LBF,"Loess Plains",-100.4791,40.57987,15.75,poi,1,85
NEZ434,NE,CYS,"Pine Ridge/Nebraska National Forest",-103.40204,42.74754,17.48,poi,1,72
NEZ435,NE,CYS,"Box Butte/South Sioux/Niobrara River",-103.13183,42.20202,19.84,poi,1,140
NEZ436,NE,CYS,"Lower North Platte River Basin/Scottsbluff National Monument",-103.57557,41.71403,20.56,poi,1,135
NEZ437,NE,CYS,"Lodgepole Creek/Southern Nebraska Panhandle",-103.17069,41.21665,14.76,poi,1,166
NHZ021,NH,GYX,"Coos County",-71.30513,44.44734,13.97,poi,1,1139
NHZ022,NH,GYX,"White Mountians",-71.70834,44.03854,16.34,poi,1,420
NHZ023,NH,GYX,"Central Lakes",-71.45486,43.55234,15.08,poi,1,361
NHZ024,NH,GYX,"Lake Sunapee and Monadnocks",-72.1107,42.96504,17.08,poi,1,466
NHZ025,NH,GYX,"Merrimack Valley",-71.40563,42.94553,15.29,poi,1,235
NHZ026,NH,GYX,"Seacoast",-70.8801,43.0315,6.66,poi,1,158
NJZ001,NJ,PHI,"Sussex",-74.67237,41.16962,10.34,poi,1,203
NJZ002,NJ,OKX,"Western Passaic",-74.34861,41.09516,5.62,poi,1,125
NJZ004,NJ,OKX,"Eastern Passaic",-74.20923,40.93211,3.29,poi,1,129
NJZ006,NJ,OKX,"Hudson",-74.06131,40.74284,2.05,poi,2,301
NJZ007,NJ,PHI,"Warren",-74.9331,40.90813,6.72,poi,1,365
NJZ008,NJ,PHI,"Morris",-74.50132,40.87444,8.46,poi,1,465
NJZ009,NJ,PHI,"Hunterdon",-74.92051,40.58969,8.34,poi,1,301
NJZ010,NJ,PHI,"Somerset",-74.63333,40.50403,6.39,poi,1,269
NJZ012,NJ,PHI,"Middlesex",-74.46379,40.36821,6.16,poi,1,273
NJZ013,NJ,PHI,"Western Monmouth",-74.21075,40.27402,7.8,poi,1,450
NJZ014,NJ,PHI,"Eastern Monmouth",-74.02007,40.27878,1.97,poi,31,1419
NJZ015,NJ,PHI,"Mercer",-74.72221,40.29238,5.74,poi,1,214
NJZ016,NJ,PHI,"Salem",-75.30534,39.60975,4.91,poi,58,3478
NJZ017,NJ,PHI,"Gloucester",-75.20644,39.7643,6.44,poi,1,266
NJZ018,NJ,PHI,"Camden",-74.99838,39.82952,4.37,poi,1,240
NJZ019,NJ,PHI,"Northwestern Burlington",-74.69951,40.00758,8.95,poi,1,253
NJZ020,NJ,PHI,"Ocean",-74.33919,40.01243,8.72,poi,4,1989
NJZ021,NJ,PHI,"Cumberland",-75.12973,39.36292,4.83,poi,17,3085
NJZ022,NJ,PHI,"Atlantic",-74.75597,39.55241,7.32,poi,4,2226
NJZ023,NJ,PHI,"Cape May",-74.81645,39.20472,4.8,poi,3,654
NJZ024,NJ,PHI,"Atlantic Coastal Cape May",-74.94451,38.94993,1.13,poi,121,6040
NJZ025,NJ,PHI,"Coastal Atlantic",-74.43344,39.36456,0.6,poi,108,3747
NJZ026,NJ,PHI,"Coastal Ocean",-74.09456,40.03469,0.65,poi,116,5532
NJZ027,NJ,PHI,"Southeastern Burlington",-74.56509,39.77808,8.38,poi,1,256
NJZ103,NJ,OKX,"Western Bergen",-74.16864,41.04433,4.25,poi,1,115
NJZ104,NJ,OKX,"Eastern Bergen",-73.98498,40.96297,4.13,poi,1,193
NJZ105,NJ,OKX,"Western Essex",-74.27928,40.78013,3.86,poi,1,181
NJZ106,NJ,OKX,"Eastern Essex",-74.18897,40.7201,1.79,poi,1,110
NJZ107,NJ,OKX,"Western Union",-74.34727,40.67395,2.96,poi,1,134
NJZ108,NJ,OKX,"Eastern Union",-74.23774,40.65733,2.51,poi,1,87
NMZ101,NM,ABQ,"Northwest Plateau",-108.07088,36.37458,43.06,poi,1,719
NMZ104,NM,ABQ,"Northeast Plains",-103.86513,35.80448,27.73,poi,1,603
NMZ105,NM,ABQ,"West Central Mountains",-108.37467,35.12776,37.78,poi,1,721
NMZ106,NM,ABQ,"Middle Rio Grande Valley",-106.79727,34.98087,19.03,poi,1,379
NMZ109,NM,ABQ,"West Central Basin and Range",-107.68072,34.13902,30.55,poi,1,191
NMZ110,NM,EPZ,"Southwest Mountains",-108.00434,33.06192,29.24,poi,1,239
NMZ111,NM,EPZ,"Southwest Deserts and Lowlands",-108.59973,31.96719,26.16,poi,1,132
NMZ112,NM,EPZ,"South Central Lowlands And Southern Rio Grande Valley",-106.65505,32.87191,41.66,poi,1,363
NMZ113,NM,EPZ,"Capitan And Sacramento Mountains",-105.67741,33.29593,21.01,poi,1,140
NMZ116,NM,MAF,"Sacramento Foothills and Guadalupe Mountains",-105.11146,32.69266,11.85,poi,1,6575
NMZ117,NM,MAF,"Chaves County Plains",-104.31597,33.42482,31.76,poi,1,3856
NMZ118,NM,MAF,"Eddy Plains",-104.27522,32.57492,26.82,poi,1,2776
NMZ119,NM,MAF,"Lea",-103.43975,32.80777,21.81,poi,1,114
NMZ120,NM,ABQ,"North Central Mountains",-106.82426,36.63405,24.7,poi,1,735
NMZ121,NM,ABQ,"Upper Rio Grande Valley and Lower Chama River Valley",-106.05732,36.17465,11.63,poi,1,1634
NMZ122,NM,ABQ,"Sangre de Cristo Mountains",-105.62539,35.84599,14.88,poi,1,3857
NMZ123,NM,ABQ,"Northeast Highlands",-104.38635,36.52938,21.25,poi,1,3376
NMZ124,NM,ABQ,"Sandia and Manzano Mountains",-106.11044,34.71998,19.89,poi,1,731
NMZ125,NM,ABQ,"Central Highlands",-105.25059,34.83744,25.95,poi,1,410
NMZ126,NM,ABQ,"East Central Plains",-103.62719,34.52968,33.21,poi,1,191
NVZ420,NV,REV,"Northern Sierra Front - Carson City/Douglas/Storey/Southern Washoe/Eastern Lyon/Far Southern Lassen Counties",-119.64463,39.6963,19.09,poi,1,275
NVZ421,NV,REV,"Southern Sierra Front - Alpine/Northern Mono/Southern Lyon/Western Mineral Counties",-119.28421,38.45711,20.05,poi,1,404
NVZ423,NV,REV,"West Humboldt Basin - Pershing County",-118.71283,40.4029,31.3,poi,1,142
NVZ424,NV,LKN,"Southeastern Humboldt County and northern Lander County",-117.00596,40.24081,21.15,poi,1,312
NVZ425,NV,LKN,"White Pine and Northeast Nye Counties",-114.95173,39.38211,48.45,poi,1,326
NVZ426,NV,LKN,"Northern Nye County - Mojave",-116.0168,38.36114,18.18,poi,1,198
NVZ427,NV,LKN,"Central Nevada - Toiyabe",-116.86678,39.02439,36.21,poi,1,672
NVZ429,NV,REV,"Lahontan Basin - Churchill and Eastern Mineral Counties",-118.65256,39.34,33.6,poi,1,606
NVZ437,NV,LKN,"Humboldt County - Quinn",-118.67948,41.51078,33.09,poi,1,142
NVZ438,NV,LKN,"Western Elko County, northern Eureka and Lander Counties north of Interstate 80",-116.55368,41.25376,23.25,poi,1,106
NVZ458,NV,REV,"Northern Washoe County",-119.65223,40.86185,18.09,poi,1,127
NVZ460,NV,VEF,"Esmeralda and Nye County Deserts/CNC Dispatch",-117.69223,37.88744,26.72,poi,1,110
NVZ461,NV,VEF,"Lincoln County/Ely Dispatch",-114.67057,37.63855,33.72,poi,1,159
NVZ462,NV,VEF,"Nye County Deserts/Las Vegas Dispatch",-116.55793,37.46216,25.97,poi,1,78
NVZ463,NV,VEF,"Sheep Range",-115.18886,36.59831,7.7,poi,1,1056
NVZ464,NV,VEF,"Spring Mountains",-115.66383,36.28387,7.49,poi,1,114
NVZ465,NV,VEF,"Clark and SW Lincoln County Deserts/Las Vegas Dispatch",-115.13236,35.78466,18.86,poi,1,1390
NVZ466,NV,VEF,"Lake Mead NRA/Colorado River-NV side",-114.42357,36.21846,4.94,poi,1,503
NVZ469,NV,LKN,"Central Elko County",-115.58898,41.14852,27.4,poi,1,114
NVZ470,NV,LKN,"Eastern Elko County",-114.61744,40.55199,29.86,poi,1,112
NYZ200,NY,BUF,"Southern Tier",-77.33854,42.47601,32.88,poi,3,815
NYZ201,NY,BUF,"Lake Ontario Plains",-75.7676,43.54487,20.73,poi,67,8099
NYZ202,NY,BTV,"St. Lawrence",-75.3862,44.46834,14.91,poi,77,2931
NYZ203,NY,BTV,"Northern Adirondacks",-74.54643,44.39038,19.92,poi,1,228
NYZ204,NY,BTV,"Adirondack High Peaks",-73.90118,44.06594,10.65,poi,1,130
NYZ205,NY,BTV,"Champlain Valley",-73.65491,44.80124,13.87,poi,1,414
NYZ206,NY,ALY,"Southern Adirondacks",-74.73221,43.68007,26.02,poi,1,879
NYZ207,NY,ALY,"Upper Hudson Valley",-73.7017,43.32161,22.48,poi,1,364
NYZ208,NY,ALY,"Middle Hudson Valley",-73.76883,42.48609,20.08,poi,1,1478
NYZ209,NY,ALY,"Catskills",-74.46713,41.98797,11.17,poi,1,1238
NYZ210,NY,BGM,"Leatherstocking",-75.30262,42.62013,40.11,poi,1,2170
NYZ211,NY,OKX,"Lower Hudson Valley",-73.92004,41.24171,13.96,poi,17,1123
NYZ212,NY,OKX,"New York City",-73.88703,40.74506,6.23,poi,51,2036
NYZ213,NY,OKX,"Long Island",-73.51761,40.75872,7.44,poi,232,14601
OHZ001,OH,IWX,"Williams",-84.62242,41.56368,9.45,poi,1,48
OHZ002,OH,IWX,"Fulton",-84.05438,41.60098,7.91,poi,1,51
OHZ003,OH,CLE,"Lucas",-83.74364,41.628,6.49,poi,11,668
OHZ004,OH,IWX,"Defiance",-84.36265,41.32537,6.99,poi,1,50
OHZ005,OH,IWX,"Henry",-84.05514,41.30154,8.95,poi,1,48
OHZ006,OH,CLE,"Wood",-83.63795,41.3283,11.09,poi,1,134
OHZ007,OH,CLE,"Ottawa",-83.2799,41.55415,4.58,poi,21,2592
OHZ008,OH,CLE,"Sandusky",-83.23148,41.35558,7.08,poi,2,323
OHZ009,OH,CLE,"Erie",-82.72063,41.36738,5.51,poi,5,928
OHZ010,OH,CLE,"Lorain",-82.16225,41.31719,9.29,poi,1,209
OHZ011,OH,CLE,"Cuyahoga",-81.53006,41.45602,7.2,poi,1,525
OHZ012,OH,CLE,"Lake",-81.1966,41.7076,4.44,poi,3,247
OHZ013,OH,CLE,"Geauga",-81.17534,41.47734,8.91,poi,1,82
OHZ014,OH,CLE,"Ashtabula Inland",-80.74676,41.66947,11.7,poi,1,44
OHZ015,OH,IWX,"Paulding",-84.62867,41.12136,9.07,poi,1,47
OHZ016,OH,IWX,"Putnam",-84.16662,41.03023,9.16,poi,1,57
OHZ017,OH,CLE,"Hancock",-83.6723,41.00874,10.87,poi,1,53
OHZ018,OH,CLE,"Seneca",-83.1254,41.12441,9.04,poi,1,58
OHZ019,OH,CLE,"Huron",-82.60469,41.13914,9.98,poi,1,57
OHZ020,OH,CLE,"Medina",-81.85319,41.11239,8.54,poi,1,57
OHZ021,OH,CLE,"Summit",-81.5402,41.12871,7.65,poi,1,93
OHZ022,OH,CLE,"Portage",-81.19616,41.16759,10.21,poi,1,53
OHZ023,OH,CLE,"Trumbull",-80.76043,41.3174,12.52,poi,1,66
OHZ024,OH,IWX,"Van Wert",-84.57962,40.8591,9.03,poi,1,45
OHZ025,OH,IWX,"Allen",-84.03671,40.76029,7.93,poi,1,59
OHZ026,OH,ILN,"Hardin",-83.68598,40.67178,10.18,poi,1,66
OHZ027,OH,CLE,"Wyandot",-83.30412,40.8472,9.88,poi,1,63
OHZ028,OH,CLE,"Crawford",-82.91893,40.84996,9.94,poi,1,47
OHZ029,OH,CLE,"Richland",-82.57137,40.84891,8.04,poi,1,83
OHZ030,OH,CLE,"Ashland",-82.27111,40.87266,7.59,poi,1,83
OHZ031,OH,CLE,"Wayne",-81.88827,40.82892,11.06,poi,1,64
OHZ032,OH,CLE,"Stark",-81.2601,40.85321,9.04,poi,1,82
OHZ033,OH,CLE,"Mahoning",-80.67195,41.01523,7.95,poi,1,70
OHZ034,OH,ILN,"Mercer",-84.62817,40.50364,9.1,poi,1,46
OHZ035,OH,ILN,"Auglaize",-84.31995,40.58242,6.98,poi,1,66
OHZ036,OH,CLE,"Marion",-83.11889,40.57756,8.38,poi,1,54
OHZ037,OH,CLE,"Morrow",-82.79463,40.48502,8.31,poi,1,72
OHZ038,OH,CLE,"Holmes",-81.81279,40.55801,7.56,poi,1,68
OHZ039,OH,PBZ,"Tuscarawas",-81.46738,40.46514,10.3,poi,1,87
OHZ040,OH,PBZ,"Carroll",-81.09031,40.58172,9.07,poi,1,70
OHZ041,OH,PBZ,"Columbiana",-80.72182,40.75077,10.31,poi,1,101
OHZ042,OH,ILN,"Darke",-84.61919,40.06439,10.06,poi,1,73
OHZ043,OH,ILN,"Shelby",-84.18053,40.33132,9.01,poi,1,62
OHZ044,OH,ILN,"Logan",-83.72026,40.38648,9.35,poi,1,48
OHZ045,OH,ILN,"Union",-83.39359,40.30949,7.67,poi,1,57
OHZ046,OH,ILN,"Delaware",-83.01225,40.25758,8.23,poi,1,85
OHZ047,OH,CLE,"Knox",-82.38858,40.39954,10.42,poi,1,67
OHZ048,OH,PBZ,"Coshocton",-81.9995,40.30605,10.02,poi,1,75
OHZ049,OH,PBZ,"Harrison",-81.07892,40.2986,8.95,poi,1,76
OHZ050,OH,PBZ,"Jefferson",-80.74929,40.47548,7.14,poi,1,149
OHZ051,OH,ILN,"Miami",-84.2458,40.06066,9.43,poi,1,71
OHZ052,OH,ILN,"Champaign",-83.8728,40.14872,8.01,poi,1,69
OHZ053,OH,ILN,"Clark",-83.70352,39.90229,8.08,poi,1,80
OHZ054,OH,ILN,"Madison",-83.40518,39.82673,8.48,poi,1,115
OHZ055,OH,ILN,"Franklin",-83.02101,39.97309,11.22,poi,1,140
OHZ056,OH,ILN,"Licking",-82.54882,40.09227,11.26,poi,1,96
OHZ057,OH,PBZ,"Muskingum",-81.95545,39.98232,12.09,poi,1,82
OHZ058,OH,PBZ,"Guernsey",-81.50807,40.06833,10.28,poi,1,89
OHZ059,OH,PBZ,"Belmont",-80.97096,40.00874,10.51,poi,1,152
OHZ060,OH,ILN,"Preble",-84.64808,39.7416,8.84,poi,1,72
OHZ061,OH,ILN,"Montgomery",-84.29065,39.77254,10.17,poi,1,91
OHZ062,OH,ILN,"Greene",-83.93436,39.69797,8.88,poi,1,80
OHZ063,OH,ILN,"Fayette",-83.42506,39.58094,8.45,poi,1,48
OHZ064,OH,ILN,"Pickaway",-83.04999,39.65704,10.26,poi,1,98
OHZ065,OH,ILN,"Fairfield",-82.63232,39.75945,10.07,poi,1,97
OHZ066,OH,RLX,"Perry",-82.2237,39.70388,7.75,poi,1,81
OHZ067,OH,RLX,"Morgan",-81.86524,39.63519,8.75,poi,1,98
OHZ068,OH,PBZ,"Noble",-81.46609,39.76212,7.9,poi,1,91
OHZ069,OH,PBZ,"Monroe",-81.06888,39.71782,9.95,poi,1,143
OHZ070,OH,ILN,"Butler",-84.52437,39.4363,9.03,poi,1,85
OHZ071,OH,ILN,"Warren",-84.16508,39.42932,9.29,poi,1,76
OHZ072,OH,ILN,"Clinton",-83.81341,39.41938,9.46,poi,1,62
OHZ073,OH,ILN,"Ross",-83.1514,39.35027,11.13,poi,1,132
OHZ074,OH,ILN,"Hocking",-82.44218,39.49994,7.43,poi,1,79
OHZ075,OH,RLX,"Athens",-82.07859,39.32719,9.21,poi,1,82
OHZ076,OH,RLX,"Washington",-81.56706,39.47812,7.36,poi,1,264
OHZ077,OH,ILN,"Hamilton",-84.60432,39.19873,7.45,poi,1,199
OHZ078,OH,ILN,"Clermont",-84.16409,39.0699,7.95,poi,1,151
OHZ079,OH,ILN,"Brown",-83.85381,38.89151,8.88,poi,1,139
OHZ080,OH,ILN,"Highland",-83.57296,39.18897,11,poi,1,133
OHZ081,OH,ILN,"Adams",-83.47663,38.86642,11.22,poi,1,145
OHZ082,OH,ILN,"Pike",-83.09723,39.07106,7.83,poi,1,87
OHZ083,OH,RLX,"Jackson",-82.61291,39.02352,9.22,poi,1,64
OHZ084,OH,RLX,"Vinton",-82.44167,39.26756,7.87,poi,1,76
OHZ085,OH,RLX,"Meigs",-82.11424,39.09926,6.59,poi,1,220
OHZ086,OH,RLX,"Gallia",-82.30101,38.89579,7.97,poi,1,174
OHZ087,OH,RLX,"Lawrence",-82.51291,38.5658,8.3,poi,1,162
OHZ088,OH,ILN,"Scioto",-83.10866,38.83384,8.56,poi,1,213
OHZ089,OH,CLE,"Ashtabula Lakeshore",-80.94812,41.82824,2.25,poi,1,326
OKZ001,OK,AMA,"Cimarron",-102.66881,36.74856,17.04,poi,1,83
OKZ002,OK,AMA,"Texas",-101.48998,36.7479,17.1,poi,1,94
OKZ003,OK,AMA,"Beaver",-100.47672,36.74968,17.28,poi,1,77
OKZ004,OK,OUN,"Harper",-99.74867,36.79681,14.07,poi,1,120
OKZ005,OK,OUN,"Woods",-98.80417,36.78125,14.62,poi,1,251
OKZ006,OK,OUN,"Alfalfa",-98.32455,36.63989,11.93,poi,1,66
OKZ007,OK,OUN,"Grant",-97.7861,36.79615,14,poi,1,64
OKZ008,OK,OUN,"Kay",-97.23111,36.81391,12.78,poi,1,151
OKZ009,OK,OUN,"Ellis",-99.79734,36.19826,11.24,poi,1,210
OKZ010,OK,OUN,"Woodward",-99.23257,36.38444,15.02,poi,1,158
OKZ011,OK,OUN,"Major",-98.28984,36.31381,10.29,poi,1,102
OKZ012,OK,OUN,"Garfield",-97.83854,36.37906,14.8,poi,1,54
OKZ013,OK,OUN,"Noble",-97.24771,36.41424,11.9,poi,1,134
OKZ014,OK,OUN,"Roger Mills",-99.74932,35.65402,14.03,poi,1,212
OKZ015,OK,OUN,"Dewey",-99.00796,35.98767,12.03,poi,1,64
OKZ016,OK,OUN,"Custer",-99.00147,35.63889,11.98,poi,1,63
OKZ017,OK,OUN,"Blaine",-98.42352,35.99197,11.93,poi,1,71
OKZ018,OK,OUN,"Kingfisher",-97.9422,35.94506,14.93,poi,1,62
OKZ019,OK,OUN,"Logan",-97.48735,35.87731,10.48,poi,1,115
OKZ020,OK,OUN,"Payne",-96.98198,36.08888,10.12,poi,1,129
OKZ021,OK,OUN,"Beckham",-99.81022,35.26739,10.54,poi,1,75
OKZ022,OK,OUN,"Washita",-98.99227,35.29039,12.01,poi,1,102
OKZ023,OK,OUN,"Caddo",-98.35744,35.07282,14.88,poi,1,98
OKZ024,OK,OUN,"Canadian",-97.89124,35.54899,12.21,poi,1,159
OKZ025,OK,OUN,"Oklahoma",-97.4072,35.55152,11.99,poi,1,67
OKZ026,OK,OUN,"Lincoln",-96.88045,35.70251,14.62,poi,1,75
OKZ027,OK,OUN,"Grady",-97.882,35.03106,11.96,poi,1,152
OKZ028,OK,OUN,"McClain",-97.50829,34.98819,9.06,poi,1,235
OKZ029,OK,OUN,"Cleveland",-97.30512,35.24214,9.11,poi,1,194
OKZ030,OK,OUN,"Pottawatomie",-96.95987,35.13446,10.31,poi,1,223
OKZ031,OK,OUN,"Seminole",-96.60653,35.2157,9.34,poi,1,297
OKZ032,OK,OUN,"Hughes",-96.24988,35.13427,10.76,poi,1,117
OKZ033,OK,OUN,"Harmon",-99.84123,34.68502,8.95,poi,1,90
OKZ034,OK,OUN,"Greer",-99.53588,34.93767,11.08,poi,1,226
OKZ035,OK,OUN,"Kiowa",-98.98914,34.95197,11.34,poi,1,400
OKZ036,OK,OUN,"Jackson",-99.48297,34.57797,10.16,poi,1,615
OKZ037,OK,OUN,"Tillman",-98.98789,34.39511,12,poi,1,411
OKZ038,OK,OUN,"Comanche",-98.42571,34.65189,14.01,poi,1,74
OKZ039,OK,OUN,"Stephens",-97.8522,34.48531,13.54,poi,1,54
OKZ040,OK,OUN,"Garvin",-97.37068,34.69722,10.92,poi,1,121
OKZ041,OK,OUN,"Murray",-97.01477,34.48233,7.52,poi,1,119
OKZ042,OK,OUN,"Pontotoc",-96.69604,34.70353,10.58,poi,1,228
OKZ043,OK,OUN,"Coal",-96.30635,34.56257,9.93,poi,1,68
OKZ044,OK,OUN,"Cotton",-98.32017,34.30118,10.2,poi,1,187
OKZ045,OK,OUN,"Jefferson",-97.8131,34.11969,11.64,poi,1,333
OKZ046,OK,OUN,"Carter",-97.37745,34.22413,10.56,poi,1,78
OKZ047,OK,OUN,"Johnston",-96.68379,34.3362,11.27,poi,1,110
OKZ048,OK,OUN,"Atoka",-95.98309,34.32165,11.4,poi,1,97
OKZ049,OK,TSA,"Pushmataha",-95.3699,34.39195,16.16,poi,1,89
OKZ050,OK,OUN,"Love",-97.3789,33.97443,6.68,poi,1,340
OKZ051,OK,OUN,"Marshall",-96.78005,34.03666,9.02,poi,1,290
OKZ052,OK,OUN,"Bryan",-96.32669,33.95693,13.1,poi,1,530
OKZ053,OK,TSA,"Choctaw",-95.4024,34.01848,9.56,poi,1,308
OKZ055,OK,TSA,"Washington",-95.90583,36.64824,5.28,poi,1,60
OKZ056,OK,TSA,"Nowata",-95.62147,36.78905,10.44,poi,1,49
OKZ057,OK,TSA,"Craig",-95.21643,36.79869,11.96,poi,1,81
OKZ058,OK,TSA,"Ottawa",-94.80935,36.82967,10.52,poi,1,77
OKZ059,OK,TSA,"Pawnee",-96.71141,36.3129,7.59,poi,1,305
OKZ060,OK,TSA,"Tulsa",-95.89767,36.07808,7.39,poi,1,101
OKZ061,OK,TSA,"Rogers",-95.62495,36.31483,10.44,poi,1,106
OKZ062,OK,TSA,"Mayes",-95.2211,36.31702,11.95,poi,1,60
OKZ063,OK,TSA,"Delaware",-94.79936,36.32931,11.5,poi,1,70
OKZ064,OK,TSA,"Creek",-96.3979,35.91548,12.2,poi,1,85
OKZ065,OK,TSA,"Okfuskee",-96.27161,35.43035,9.52,poi,1,185
OKZ066,OK,TSA,"Okmulgee",-95.96582,35.68639,11.57,poi,1,91
OKZ067,OK,TSA,"Wagoner",-95.5149,35.93728,9.42,poi,1,226
OKZ068,OK,TSA,"Cherokee",-95.00201,35.94036,11.27,poi,1,126
OKZ069,OK,TSA,"Adair",-94.65086,35.76556,8.69,poi,1,58
OKZ070,OK,TSA,"Muskogee",-95.29293,35.6795,9.25,poi,1,265
OKZ071,OK,TSA,"McIntosh",-95.65275,35.40021,10.47,poi,1,239
OKZ073,OK,TSA,"Pittsburg",-95.7991,34.92016,16.44,poi,1,271
OKZ074,OK,TSA,"Haskell",-95.09528,35.18912,9.03,poi,1,255
OKZ075,OK,TSA,"Latimer",-95.2792,34.85913,12.32,poi,1,71
OKZ077,OK,SHV,"McCurtain",-94.79531,34.08242,18.24,poi,1,480
OKZ154,OK,TSA,"Western Osage",-96.64256,36.67414,9.63,poi,1,356
OKZ172,OK,TSA,"Northern Sequoyah",-95.08297,35.60297,2.47,poi,1,33
OKZ176,OK,TSA,"Northern Le Flore",-94.56183,35.21145,6.54,poi,1,153
OKZ254,OK,TSA,"Northeast Osage",-96.2289,36.68443,12.66,poi,1,41
OKZ272,OK,TSA,"Central and Southern Sequoyah",-94.63182,35.44473,8.33,poi,1,247
OKZ276,OK,TSA,"Central Le Flore",-94.63922,34.96495,10.6,poi,1,25
OKZ354,OK,TSA,"Southeast Osage",-96.26494,36.3593,9.11,poi,1,147
OKZ376,OK,TSA,"Southern Le Flore",-94.74902,34.66462,10.73,poi,1,47
ORZ615,OR,MFR,"South Central Oregon Coast",-124.26751,42.94297,10.28,poi,17,1153
ORZ616,OR,MFR,"Umpqua Basin",-123.51486,43.2757,27.44,poi,1,303
ORZ617,OR,MFR,"Umpqua National Forest",-122.61999,43.20344,12.84,poi,1,693
ORZ618,OR,MFR,"Southern Oregon Coast",-124.27188,42.16899,4.54,poi,1,855
ORZ619,OR,MFR,"Western Siskiyou National Forest",-124.07737,42.67908,7.9,poi,1,679
ORZ620,OR,MFR,"Western Rogue Basin including the Illinois Valley",-123.53663,42.4492,17.64,poi,1,851
ORZ621,OR,MFR,"Siskiyou Mountains",-123.2026,42.01995,6.54,poi,1,156
ORZ622,OR,MFR,"Eastern Rogue Valley",-122.80421,42.5484,15.59,poi,1,144
ORZ623,OR,MFR,"Southern Oregon Cascades",-122.28777,42.18217,12.03,poi,1,464
ORZ624,OR,MFR,"Klamath Basin and the Fremont-Winema National Forest",-121.37343,42.49868,34.57,poi,1,239
ORZ625,OR,MFR,"South Central Oregon Desert including the BLM Land in Eastern Lake and Western Harney Counties",-120.08126,42.81395,25.59,poi,1,234
ORZ670,OR,BOI,"Burns BLM",-119.0631,43.21474,20.45,poi,1,860
ORZ671,OR,BOI,"Steens Mountain",-118.73401,42.66641,12.02,poi,1,917
ORZ672,OR,BOI,"Southern Grasslands",-117.75062,42.54126,36.84,poi,1,514
ORZ673,OR,BOI,"Central Canyonlands",-117.40783,43.60349,18.98,poi,1,1697
ORZ674,OR,BOI,"Northwestern Vale BLM",-117.49559,44.59719,15.31,poi,1,2651
ORZ675,OR,BOI,"Baker Valley",-117.84737,44.90359,7.04,poi,1,951
ORZ680,OR,PQR,"Northern Oregon Coast",-123.80508,46.00467,5.4,poi,76,4745
ORZ681,OR,PQR,"Central Oregon Coast",-123.93314,44.76895,6.55,poi,1,2489
ORZ682,OR,PQR,"Northern Oregon Coast Range",-123.17438,45.92411,15.92,poi,1,726
ORZ683,OR,PQR,"Central Oregon Coast Range",-123.68858,44.1128,16.22,poi,1,1107
ORZ684,OR,PQR,"Northern and Central Willamette Valley",-122.82493,45.39489,14.55,poi,1,940
ORZ685,OR,PQR,"Southern Willamette Valley",-123.07367,44.56633,8.87,poi,1,1599
ORZ686,OR,PQR,"Northern Oregon Cascade Foothills",-122.47963,44.99319,11.13,poi,1,467
ORZ687,OR,PQR,"Central Oregon Cascade Foothills",-122.66506,44.31109,11.78,poi,1,986
ORZ688,OR,PQR,"Mt. Hood National Forest Region",-121.97826,45.08884,12.04,poi,1,686
ORZ689,OR,PQR,"Northern Willamette National Forest",-122.08667,44.16048,14.7,poi,1,1052
ORZ690,OR,PQR,"Southern Willamette National Forest",-122.29227,43.71779,13.57,poi,1,671
ORZ691,OR,PDT,"Lower Columbia Basin of Oregon",-120.55771,45.30947,26.83,poi,1,1168
ORZ692,OR,PDT,"Northern Blue Mountains of Oregon",-118.40285,45.54511,15.5,poi,1,385
ORZ693,OR,PDT,"Canyon Grassland of Wallowa County",-117.16694,45.70401,20.31,poi,1,658
ORZ694,OR,PDT,"Grande Ronde Valley of Oregon",-117.92558,45.30883,6.7,poi,1,480
ORZ695,OR,PDT,"Eagle Cap Wilderness",-117.33102,45.12855,14.37,poi,1,763
ORZ696,OR,PDT,"John Day Valley",-119.60954,44.63526,13.02,poi,1,1102
ORZ697,OR,PDT,"Central Blue Mountains",-118.45196,44.20957,10.56,poi,1,863
ORZ698,OR,PDT,"Southern Blue Mountains",-118.79369,43.8514,16.51,poi,1,613
ORZ699,OR,PDT,"Western Forested Blue Mountains",-118.47624,44.96542,20.71,poi,1,938
ORZ700,OR,PDT,"Central Mountains of Oregon",-120.73367,44.33665,32.43,poi,1,1429
ORZ701,OR,PDT,"Eastern Columbia River Gorge of Oregon",-121.34048,45.59706,6.64,poi,1,531
ORZ702,OR,PDT,"East Slopes of Mount Hood National Forest",-121.50735,45.29855,7.91,poi,1,171
ORZ703,OR,PDT,"Warm Springs Reservation",-121.46877,44.88342,14.34,poi,1,818
